station,date,file_id,file,pod,minutes_on,min_temp,max_temp,minutes_lying,n_clicks,dph,n_encounters,dps,n_trains,remove
1014,2018-06-05,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,0,3.8,0,0,0,0,0,0,FALSE
1014,2018-06-06,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,0,3.8,0,0,0,0,0,0,FALSE
1014,2018-06-07,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,0,3.8,0,0,0,0,0,0,FALSE
1014,2018-06-08,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,0,3.8,0,0,0,0,0,0,FALSE
1014,2018-06-09,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,0,3.8,0,0,0,0,0,0,FALSE
1014,2018-06-10,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,0,3.8,0,0,0,0,0,0,FALSE
1014,2018-06-11,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,0,3.8,0,0,0,0,0,0,FALSE
1014,2018-06-12,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,0,4.2,0,0,0,0,0,0,FALSE
1014,2018-06-13,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,0,3.8,0,0,0,0,0,0,FALSE
1014,2018-06-14,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,0,4.2,0,0,0,0,0,0,FALSE
1014,2018-06-15,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,0,3.8,0,0,0,0,0,0,FALSE
1014,2018-06-16,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,0,3.8,0,0,0,0,0,0,FALSE
1014,2018-06-17,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,0,3.8,0,0,0,0,0,0,FALSE
1014,2018-06-18,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,0,3.8,0,0,0,0,0,0,FALSE
1014,2018-06-19,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,0,3.8,0,0,0,0,0,0,FALSE
1014,2018-06-20,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,0,4.2,0,0,0,0,0,0,FALSE
1014,2018-06-21,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,0.2,4.2,0,0,0,0,0,0,FALSE
1014,2018-06-22,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,0,4.6,0,0,0,0,0,0,FALSE
1014,2018-06-23,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,0,4.6,0,0,0,0,0,0,FALSE
1014,2018-06-24,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,0.8,3.2,0,0,0,0,0,0,FALSE
1014,2018-06-25,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1,3,0,0,0,0,0,0,FALSE
1014,2018-06-26,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1,2.6,0,11,1,1,3,2,FALSE
1014,2018-06-27,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1,2.6,0,49,1,1,6,7,FALSE
1014,2018-06-28,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1,2,0,0,0,0,0,0,FALSE
1014,2018-06-29,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1,1.8,0,0,0,0,0,0,FALSE
1014,2018-06-30,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1,2.4,0,0,0,0,0,0,FALSE
1014,2018-07-01,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1,2,0,0,0,0,0,0,FALSE
1014,2018-07-02,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1,2,0,0,0,0,0,0,FALSE
1014,2018-07-03,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1.2,2,0,0,0,0,0,0,FALSE
1014,2018-07-04,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1.2,2.4,0,0,0,0,0,0,FALSE
1014,2018-07-05,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1.6,2.6,0,0,0,0,0,0,FALSE
1014,2018-07-06,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1.2,2.6,0,0,0,0,0,0,FALSE
1014,2018-07-07,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1.6,3,0,0,0,0,0,0,FALSE
1014,2018-07-08,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1.6,3,0,0,0,0,0,0,FALSE
1014,2018-07-09,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1.6,2.6,0,0,0,0,0,0,FALSE
1014,2018-07-10,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1.2,2.4,0,0,0,0,0,0,FALSE
1014,2018-07-11,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1,2.4,0,0,0,0,0,0,FALSE
1014,2018-07-12,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1,2.4,0,1550,2,1,57,99,FALSE
1014,2018-07-13,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1,2,0,0,0,0,0,0,FALSE
1014,2018-07-14,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1,2,0,0,0,0,0,0,FALSE
1014,2018-07-15,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1.2,2.4,0,0,0,0,0,0,FALSE
1014,2018-07-16,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1,2.4,0,0,0,0,0,0,FALSE
1014,2018-07-17,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1,1.8,0,168,1,1,5,12,FALSE
1014,2018-07-18,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1,2,0,0,0,0,0,0,FALSE
1014,2018-07-19,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1,2,0,0,0,0,0,0,FALSE
1014,2018-07-20,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1,3,0,0,0,0,0,0,FALSE
1014,2018-07-21,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1.8,3,0,0,0,0,0,0,FALSE
1014,2018-07-22,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1.6,2.6,0,0,0,0,0,0,FALSE
1014,2018-07-23,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1.2,2.4,0,0,0,0,0,0,FALSE
1014,2018-07-24,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1.6,2.6,0,0,0,0,0,0,FALSE
1014,2018-07-25,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1,2.4,0,47,1,1,4,4,FALSE
1014,2018-07-26,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1,2,0,0,0,0,0,0,FALSE
1014,2018-07-27,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1,2,0,0,0,0,0,0,FALSE
1014,2018-07-28,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1,1.8,0,0,0,0,0,0,FALSE
1014,2018-07-29,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1,2,0,0,0,0,0,0,FALSE
1014,2018-07-30,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1.2,2.4,0,0,0,0,0,0,FALSE
1014,2018-07-31,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1,2,0,0,0,0,0,0,FALSE
1014,2018-08-01,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1,2,0,0,0,0,0,0,FALSE
1014,2018-08-02,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1.2,2,0,0,0,0,0,0,FALSE
1014,2018-08-03,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,1.6,3,0,0,0,0,0,0,FALSE
1014,2018-08-04,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,2,3.8,0,0,0,0,0,0,FALSE
1014,2018-08-05,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,3,8.4,0,0,0,0,0,0,FALSE
1014,2018-08-06,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,3.2,6,0,0,0,0,0,0,FALSE
1014,2018-08-07,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,3.4,7.2,0,128,1,1,12,11,FALSE
1014,2018-08-08,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,4.6,7.2,0,97,1,1,7,9,FALSE
1014,2018-08-09,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,4.2,6.2,0,0,0,0,0,0,FALSE
1014,2018-08-10,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,3.4,5.6,0,0,0,0,0,0,FALSE
1014,2018-08-11,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,4.2,8.4,0,0,0,0,0,0,FALSE
1014,2018-08-12,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,6.8,9,0,0,0,0,0,0,FALSE
1014,2018-08-13,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,5.6,9.2,0,0,0,0,0,0,FALSE
1014,2018-08-14,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,4.8,6.4,0,0,0,0,0,0,FALSE
1014,2018-08-15,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,3.8,5.4,0,0,0,0,0,0,FALSE
1014,2018-08-16,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,2.6,4.2,0,120,1,1,5,10,FALSE
1014,2018-08-17,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,2.6,4,0,69,1,1,12,8,FALSE
1014,2018-08-18,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,2,3.4,0,0,0,0,0,0,FALSE
1014,2018-08-19,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,2,5.4,0,258,1,1,18,27,FALSE
1014,2018-08-20,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,4.8,6.4,0,0,0,0,0,0,FALSE
1014,2018-08-21,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,3.8,6.8,0,0,0,0,0,0,FALSE
1014,2018-08-22,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,3.2,5.2,0,66,2,1,6,6,FALSE
1014,2018-08-23,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,3.2,5.2,0,0,0,0,0,0,FALSE
1014,2018-08-24,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,3.2,5.2,0,0,0,0,0,0,FALSE
1014,2018-08-25,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,4,6.8,0,0,0,0,0,0,FALSE
1014,2018-08-26,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,4.8,6.4,0,0,0,0,0,0,FALSE
1014,2018-08-27,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,3.4,5.6,0,0,0,0,0,0,FALSE
1014,2018-08-28,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,3.4,4.8,0,0,0,0,0,0,FALSE
1014,2018-08-29,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,3.4,5.4,0,0,0,0,0,0,FALSE
1014,2018-08-30,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,3.4,4.8,0,0,0,0,0,0,FALSE
1014,2018-08-31,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,3,4.6,0,0,0,0,0,0,FALSE
1014,2018-09-01,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,2.4,4.2,0,0,0,0,0,0,FALSE
1014,2018-09-02,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,0.8,6,0,0,0,0,0,0,FALSE
1014,2018-09-03,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,0.2,4.6,0,0,0,0,0,0,FALSE
1014,2018-09-04,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,0,4.2,0,0,0,0,0,0,FALSE
1014,2018-09-05,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,0,4.2,0,0,0,0,0,0,FALSE
1014,2018-09-06,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,0.2,4.2,0,0,0,0,0,0,FALSE
1014,2018-09-07,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,0,4.2,0,0,0,0,0,0,FALSE
1014,2018-09-08,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,0.2,4.2,0,0,0,0,0,0,FALSE
1014,2018-09-09,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1440,0.2,4.6,0,0,0,0,0,0,FALSE
1014,2018-09-10,101410,101410 2018 03 19 POD1947 file01 PART 175d .CP3,POD1947,1439,0.2,4.6,0,0,0,0,0,0,FALSE
1014,2018-09-12,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,6.2,9,0,0,0,0,0,0,FALSE
1014,2018-09-13,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,8.4,9.8,0,0,0,0,0,0,FALSE
1014,2018-09-14,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,7.8,9.8,0,0,0,0,0,0,FALSE
1014,2018-09-15,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,8.2,9.8,0,0,0,0,0,0,FALSE
1014,2018-09-16,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,7.2,9,0,0,0,0,0,0,FALSE
1014,2018-09-17,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,7.8,9,0,0,0,0,0,0,FALSE
1014,2018-09-18,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,8.2,9.2,0,0,0,0,0,0,FALSE
1014,2018-09-19,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,7.2,8.6,0,0,0,0,0,0,FALSE
1014,2018-09-20,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,7.6,8.4,0,0,0,0,0,0,FALSE
1014,2018-09-21,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,7,8.2,0,0,0,0,0,0,FALSE
1014,2018-09-22,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,7.6,9.4,0,0,0,0,0,0,FALSE
1014,2018-09-23,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,7.2,9.2,0,0,0,0,0,0,FALSE
1014,2018-09-24,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,7.6,9,0,0,0,0,0,0,FALSE
1014,2018-09-25,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,6.4,8.2,0,0,0,0,0,0,FALSE
1014,2018-09-26,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,6.8,7.8,0,0,0,0,0,0,FALSE
1014,2018-09-27,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,7,7.8,0,0,0,0,0,0,FALSE
1014,2018-09-28,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,7,7.8,0,0,0,0,0,0,FALSE
1014,2018-09-29,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,6.2,7.6,0,0,0,0,0,0,FALSE
1014,2018-09-30,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,6,6.8,0,0,0,0,0,0,FALSE
1014,2018-10-01,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,6.2,7,0,0,0,0,0,0,FALSE
1014,2018-10-02,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.6,6.4,0,0,0,0,0,0,FALSE
1014,2018-10-03,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,6.2,7.6,0,0,0,0,0,0,FALSE
1014,2018-10-04,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.4,7.2,0,0,0,0,0,0,FALSE
1014,2018-10-05,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,4.6,6.8,0,0,0,0,0,0,FALSE
1014,2018-10-06,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,3.4,6.8,0,0,0,0,0,0,FALSE
1014,2018-10-07,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,3,3.8,0,0,0,0,0,0,FALSE
1014,2018-10-08,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,3.2,4,0,0,0,0,0,0,FALSE
1014,2018-10-09,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,3,7.2,0,0,0,0,0,0,FALSE
1014,2018-10-10,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,6.8,7.8,0,0,0,0,0,0,FALSE
1014,2018-10-11,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,3,7.6,0,0,0,0,0,0,FALSE
1014,2018-10-12,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,3,3.4,0,200,3,4,15,14,FALSE
1014,2018-10-13,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,3.2,7.6,0,0,0,0,0,0,FALSE
1014,2018-10-14,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.4,7.6,0,0,0,0,0,0,FALSE
1014,2018-10-15,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,4.8,5.6,0,0,0,0,0,0,FALSE
1014,2018-10-16,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.4,7.2,0,0,0,0,0,0,FALSE
1014,2018-10-17,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,6,7,0,0,0,0,0,0,FALSE
1014,2018-10-18,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,6.8,7.8,0,0,0,0,0,0,FALSE
1014,2018-10-19,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,6.4,7.8,0,0,0,0,0,0,FALSE
1014,2018-10-20,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,6.4,8.4,0,0,0,0,0,0,FALSE
1014,2018-10-21,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,7,7.6,0,0,0,0,0,0,FALSE
1014,2018-10-22,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,6.8,7.6,0,0,0,0,0,0,FALSE
1014,2018-10-23,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,7,8.4,0,0,0,0,0,0,FALSE
1014,2018-10-24,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,7,8.4,0,0,0,0,0,0,FALSE
1014,2018-10-25,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,7.6,8.2,0,0,0,0,0,0,FALSE
1014,2018-10-26,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,7.2,7.8,0,0,0,0,0,0,FALSE
1014,2018-10-27,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.2,7.6,0,0,0,0,0,0,FALSE
1014,2018-10-28,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,4.6,5.6,0,0,0,0,0,0,FALSE
1014,2018-10-29,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,4.6,5.6,0,0,0,0,0,0,FALSE
1014,2018-10-30,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,4.8,6,0,0,0,0,0,0,FALSE
1014,2018-10-31,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.2,6.2,0,0,0,0,0,0,FALSE
1014,2018-11-01,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,4.8,5.4,0,0,0,0,0,0,FALSE
1014,2018-11-02,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,4.8,5.4,0,0,0,0,0,0,FALSE
1014,2018-11-03,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.2,5.6,0,0,0,0,0,0,FALSE
1014,2018-11-04,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.2,5.6,0,0,0,0,0,0,FALSE
1014,2018-11-05,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.2,5.6,0,0,0,0,0,0,FALSE
1014,2018-11-06,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.2,5.6,0,0,0,0,0,0,FALSE
1014,2018-11-07,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,0,6.2,0,0,0,0,0,0,FALSE
1014,2018-11-08,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.4,6.2,0,0,0,0,0,0,FALSE
1014,2018-11-09,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.2,6,0,0,0,0,0,0,FALSE
1014,2018-11-10,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.2,5.6,0,0,0,0,0,0,FALSE
1014,2018-11-11,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.2,5.6,0,0,0,0,0,0,FALSE
1014,2018-11-12,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.2,5.6,0,0,0,0,0,0,FALSE
1014,2018-11-13,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,4.6,5.6,0,0,0,0,0,0,FALSE
1014,2018-11-14,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.2,5.4,0,0,0,0,0,0,FALSE
1014,2018-11-15,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.2,5.6,0,0,0,0,0,0,FALSE
1014,2018-11-16,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.4,6,0,0,0,0,0,0,FALSE
1014,2018-11-17,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.4,6,0,0,0,0,0,0,FALSE
1014,2018-11-18,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.4,6.4,0,0,0,0,0,0,FALSE
1014,2018-11-19,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.2,6.4,0,0,0,0,0,0,FALSE
1014,2018-11-20,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,6,7,0,0,0,0,0,0,FALSE
1014,2018-11-21,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,4.8,7.6,0,0,0,0,0,0,FALSE
1014,2018-11-22,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.6,7,0,0,0,0,0,0,FALSE
1014,2018-11-23,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,6,6.8,0,0,0,0,0,0,FALSE
1014,2018-11-24,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,6,6.8,0,0,0,0,0,0,FALSE
1014,2018-11-25,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.4,6.2,0,0,0,0,0,0,FALSE
1014,2018-11-26,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.6,6.2,0,0,0,0,0,0,FALSE
1014,2018-11-27,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.6,6.2,0,0,0,0,0,0,FALSE
1014,2018-11-28,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,4.8,6,0,0,0,0,0,0,FALSE
1014,2018-11-29,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,4.6,5.6,0,26,1,1,2,2,FALSE
1014,2018-11-30,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,4.6,5.2,0,0,0,0,0,0,FALSE
1014,2018-12-01,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,4.6,6,0,0,0,0,0,0,FALSE
1014,2018-12-02,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.4,7.6,0,0,0,0,0,0,FALSE
1014,2018-12-03,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,6.2,7.2,0,0,0,0,0,0,FALSE
1014,2018-12-04,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,6.4,8.4,0,0,0,0,0,0,FALSE
1014,2018-12-05,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,7.6,8.4,0,0,0,0,0,0,FALSE
1014,2018-12-06,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,6.4,8.4,0,0,0,0,0,0,FALSE
1014,2018-12-07,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,6,7.2,0,0,0,0,0,0,FALSE
1014,2018-12-08,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.6,6.8,0,0,0,0,0,0,FALSE
1014,2018-12-09,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,6.4,7.6,0,0,0,0,0,0,FALSE
1014,2018-12-10,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,6.2,7.2,0,0,0,0,0,0,FALSE
1014,2018-12-11,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.6,6.4,0,0,0,0,0,0,FALSE
1014,2018-12-12,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.6,6.2,0,0,0,0,0,0,FALSE
1014,2018-12-13,101411,101411 2018 09 11 POD1243 file01 PART 190d .CP3,POD1243,1440,5.4,6,0,0,0,0,0,0,FALSE
